datetime,pm25,pm10,no2,so2,co,o3,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,sunshine_duration
2025-10-18 18:00:00+00:00,5.0,15.0,0.0123,0.0001,0.2,0.037,25.4,39,10.6,26.2,0.0,0.0,1016.0,1005.0,0,0.3,135,9.7,1,3600.0
2025-10-18 19:00:00+00:00,3.2,10.0,0.006,0.0,0.1,0.05,27.0,33,9.2,27.6,0.0,0.0,1015.3,1004.4,0,0.9,169,9.0,1,3600.0
2025-10-18 20:00:00+00:00,3.1,7.0,0.0078,0.0001,0.2,0.053,27.9,28,7.8,28.0,0.0,0.0,1014.6,1003.7,0,0.8,207,9.0,1,3600.0
2025-10-18 21:00:00+00:00,3.4,13.0,0.0111,0.0002,0.2,0.056,28.5,26,7.0,27.6,0.0,0.0,1014.2,1003.4,0,2.0,275,9.0,1,3600.0
2025-10-18 22:00:00+00:00,7.5,21.0,0.0191,0.0006,0.4,0.057,28.2,28,8.1,27.2,0.0,0.0,1013.9,1003.0,0,3.1,280,9.7,1,3600.0
2025-10-18 23:00:00+00:00,7.0,24.0,0.0185,0.0005,0.4,0.061,27.4,35,10.6,26.9,0.0,0.0,1013.7,1002.8,0,4.4,277,9.0,1,3600.0
2025-10-19 00:00:00+00:00,9.1,29.0,0.0161,0.0004,0.4,0.062,23.3,56,14.1,23.9,0.0,0.0,1013.7,1002.7,0,4.7,270,8.6,1,2996.32
2025-10-19 00:00:00+00:00,9.1,29.0,0.0161,0.0004,0.4,0.062,23.3,56,14.1,23.9,0.0,0.0,1013.7,1002.7,0,4.7,270,8.6,1,2996.32
2025-10-19 01:00:00+00:00,11.0,19.0,0.0138,0.0004,0.3,0.057,21.2,63,13.8,21.6,0.0,0.0,1014.1,1003.0,0,5.4,272,10.1,0,0.0
2025-10-19 01:00:00+00:00,11.0,19.0,0.0138,0.0004,0.3,0.057,21.2,63,13.8,21.6,0.0,0.0,1014.1,1003.0,0,5.4,272,10.1,0,0.0
2025-10-19 02:00:00+00:00,11.7,24.0,0.0179,0.0003,0.4,0.04,20.3,63,12.9,20.7,0.0,0.0,1014.5,1003.4,0,3.2,308,10.1,0,0.0
2025-10-19 02:00:00+00:00,11.7,24.0,0.0179,0.0003,0.4,0.04,20.3,63,12.9,20.7,0.0,0.0,1014.5,1003.4,0,3.2,308,10.1,0,0.0
2025-10-19 03:00:00+00:00,14.3,31.0,0.0225,0.0002,0.5,0.03,19.0,64,12.2,19.6,0.0,0.0,1014.8,1003.6,0,0.6,342,4.7,0,0.0
2025-10-19 03:00:00+00:00,14.3,31.0,0.0225,0.0002,0.5,0.03,19.0,64,12.2,19.6,0.0,0.0,1014.8,1003.6,0,0.6,342,4.7,0,0.0
2025-10-19 04:00:00+00:00,16.9,33.0,0.0298,0.0002,0.7,0.016,16.9,75,12.4,17.3,0.0,0.0,1015.2,1003.9,40,2.2,66,3.6,0,0.0
2025-10-19 04:00:00+00:00,16.9,33.0,0.0298,0.0002,0.7,0.016,16.9,75,12.4,17.3,0.0,0.0,1015.2,1003.9,40,2.2,66,3.6,0,0.0
2025-10-19 05:00:00+00:00,16.7,35.0,0.0422,0.0002,0.9,0.002,15.3,86,13.1,15.7,0.0,0.0,1016.0,1004.6,96,4.2,70,9.4,0,0.0
2025-10-19 05:00:00+00:00,16.7,35.0,0.0422,0.0002,0.9,0.002,15.3,86,13.1,15.7,0.0,0.0,1016.0,1004.6,96,4.2,70,9.4,0,0.0
2025-10-19 06:00:00+00:00,17.5,32.0,0.0414,0.0002,1.0,0.001,15.3,84,12.7,15.6,0.0,0.0,1015.9,1004.5,66,3.6,33,8.3,0,0.0
2025-10-19 06:00:00+00:00,17.5,32.0,0.0414,0.0002,1.0,0.001,15.3,84,12.7,15.6,0.0,0.0,1015.9,1004.5,66,3.6,33,8.3,0,0.0
2025-10-19 07:00:00+00:00,19.8,33.0,0.0389,0.0002,1.0,0.001,15.4,80,11.9,15.5,0.0,0.0,1015.8,1004.4,97,3.0,17,7.9,0,0.0
2025-10-19 07:00:00+00:00,19.8,33.0,0.0389,0.0002,1.0,0.001,15.4,80,11.9,15.5,0.0,0.0,1015.8,1004.4,97,3.0,17,7.9,0,0.0
2025-10-19 08:00:00+00:00,16.7,36.0,0.0354,0.0002,1.0,0.001,16.1,71,10.7,15.9,0.0,0.0,1015.9,1004.6,100,2.8,35,5.8,0,0.0
2025-10-19 08:00:00+00:00,16.7,36.0,0.0354,0.0002,1.0,0.001,16.1,71,10.7,15.9,0.0,0.0,1015.9,1004.6,100,2.8,35,5.8,0,0.0
2025-10-19 11:00:00+00:00,8.9,23.0,0.0306,0.0005,0.5,0.001,17.9,51,7.5,17.1,0.0,0.0,1015.5,1004.3,100,1.0,112,4.0,0,0.0
2025-10-19 11:00:00+00:00,8.9,23.0,0.0306,0.0005,0.5,0.001,17.9,51,7.5,17.1,0.0,0.0,1015.5,1004.3,100,1.0,112,4.0,0,0.0
2025-10-19 12:00:00+00:00,11.1,17.0,0.0302,0.0002,0.5,0.001,16.6,55,7.6,15.7,0.0,0.0,1015.8,1004.5,100,1.3,135,2.9,0,0.0
2025-10-19 12:00:00+00:00,11.1,17.0,0.0302,0.0002,0.5,0.001,16.6,55,7.6,15.7,0.0,0.0,1015.8,1004.5,100,1.3,135,2.9,0,0.0
2025-10-19 13:00:00+00:00,11.9,14.0,0.0292,0.0002,0.5,0.001,16.0,58,7.6,15.2,0.0,0.0,1016.2,1004.9,100,0.7,104,2.5,0,0.0
2025-10-19 13:00:00+00:00,11.9,14.0,0.0292,0.0002,0.5,0.001,16.0,58,7.6,15.2,0.0,0.0,1016.2,1004.9,100,0.7,104,2.5,0,0.0
2025-10-19 14:00:00+00:00,9.9,19.0,0.0292,0.0002,0.5,0.003,16.5,61,9.0,16.0,0.0,0.0,1016.8,1005.5,99,1.5,97,2.5,1,1567.06
2025-10-19 14:00:00+00:00,9.9,19.0,0.0292,0.0002,0.5,0.003,16.5,61,9.0,16.0,0.0,0.0,1016.8,1005.5,99,1.5,97,2.5,1,1567.06
2025-10-19 15:00:00+00:00,9.8,22.0,0.0226,0.0002,0.5,0.015,18.4,53,8.6,17.5,0.0,0.0,1017.3,1006.0,94,3.1,149,6.8,1,3600.0
2025-10-19 15:00:00+00:00,9.8,22.0,0.0226,0.0002,0.5,0.015,18.4,53,8.6,17.5,0.0,0.0,1017.3,1006.0,94,3.1,149,6.8,1,3600.0
2025-10-19 16:00:00+00:00,8.5,15.0,0.0167,0.0002,0.4,0.026,19.9,54,10.2,19.6,0.0,0.0,1017.6,1006.4,23,2.1,160,9.7,1,3600.0
2025-10-19 16:00:00+00:00,8.5,15.0,0.0167,0.0002,0.4,0.026,19.9,54,10.2,19.6,0.0,0.0,1017.6,1006.4,23,2.1,160,9.7,1,3600.0
2025-10-19 17:00:00+00:00,6.1,15.0,0.0144,0.0002,0.3,0.034,22.0,44,9.3,21.4,0.0,0.0,1017.6,1006.5,13,2.3,108,11.2,1,3600.0
2025-10-19 17:00:00+00:00,6.1,15.0,0.0144,0.0002,0.3,0.034,22.0,44,9.3,21.4,0.0,0.0,1017.6,1006.5,13,2.3,108,11.2,1,3600.0
2025-10-19 18:00:00+00:00,14.2,27.0,0.0199,0.0004,0.4,0.042,24.0,41,9.8,24.2,0.0,0.0,1016.9,1005.9,9,2.7,143,12.6,1,3600.0
2025-10-19 18:00:00+00:00,14.2,27.0,0.0199,0.0004,0.4,0.042,24.0,41,9.8,24.2,0.0,0.0,1016.9,1005.9,9,2.7,143,12.6,1,3600.0
2025-10-19 19:00:00+00:00,17.4,24.0,0.0152,0.0005,0.4,0.064,25.7,39,10.8,26.4,0.0,0.0,1016.0,1005.0,8,3.3,174,13.3,1,3600.0
2025-10-19 19:00:00+00:00,17.4,24.0,0.0152,0.0005,0.4,0.064,25.7,39,10.8,26.4,0.0,0.0,1016.0,1005.0,8,3.3,174,13.3,1,3600.0
2025-10-19 20:00:00+00:00,20.5,25.0,0.015,0.0003,0.4,0.074,27.0,37,10.9,27.4,0.0,0.0,1015.3,1004.4,9,3.8,197,13.3,1,3600.0
2025-10-19 20:00:00+00:00,20.5,25.0,0.015,0.0003,0.4,0.074,27.0,37,10.9,27.4,0.0,0.0,1015.3,1004.4,9,3.8,197,13.3,1,3600.0
2025-10-19 21:00:00+00:00,7.6,19.0,0.0137,0.0007,0.3,0.066,27.6,35,10.9,27.1,0.0,0.0,1014.9,1004.0,23,6.4,216,16.6,1,3600.0
2025-10-19 21:00:00+00:00,7.6,19.0,0.0137,0.0007,0.3,0.066,27.6,35,10.9,27.1,0.0,0.0,1014.9,1004.0,23,6.4,216,16.6,1,3600.0
2025-10-19 22:00:00+00:00,5.8,16.0,0.0072,0.0004,0.2,0.069,26.9,37,11.0,26.0,0.0,0.0,1014.7,1003.8,16,7.9,227,18.4,1,3600.0
2025-10-19 22:00:00+00:00,5.8,16.0,0.0072,0.0004,0.2,0.069,26.9,37,11.0,26.0,0.0,0.0,1014.7,1003.8,16,7.9,227,18.4,1,3600.0
2025-10-19 23:00:00+00:00,9.0,22.0,0.0057,0.0003,0.2,0.068,24.5,49,13.2,24.3,0.0,0.0,1014.5,1003.5,10,8.0,243,18.4,1,3600.0
2025-10-19 23:00:00+00:00,9.0,22.0,0.0057,0.0003,0.2,0.068,24.5,49,13.2,24.3,0.0,0.0,1014.5,1003.5,10,8.0,243,18.4,1,3600.0
2025-10-20 00:00:00+00:00,8.6,17.0,0.0062,0.0003,0.2,0.061,21.4,67,15.0,22.5,0.0,0.0,1014.5,1003.4,23,4.1,241,16.6,1,2922.34
2025-10-20 01:00:00+00:00,10.0,23.0,0.0076,0.0003,0.3,0.056,20.0,73,14.9,21.3,0.0,0.0,1014.8,1003.6,31,2.1,232,8.3,0,0.0
2025-10-20 02:00:00+00:00,19.5,29.0,0.0118,0.0002,0.4,0.057,19.2,75,14.6,20.6,0.0,0.0,1015.3,1004.1,79,0.7,256,4.0,0,0.0
2025-10-20 03:00:00+00:00,21.9,33.0,0.0147,0.0002,0.5,0.05,18.5,78,14.5,19.8,0.0,0.0,1015.7,1004.5,84,0.7,194,1.4,0,0.0
2025-10-20 04:00:00+00:00,22.7,35.0,0.0266,0.0002,0.7,0.029,17.6,81,14.3,18.8,0.0,0.0,1016.4,1005.1,63,1.3,106,2.2,0,0.0
2025-10-20 05:00:00+00:00,22.8,40.0,0.0314,0.0001,0.7,0.018,16.2,87,14.0,17.1,0.0,0.0,1016.6,1005.3,63,2.5,86,4.3,0,0.0
2025-10-20 06:00:00+00:00,22.2,41.0,0.0357,0.0002,0.8,0.009,15.9,86,13.6,16.4,0.0,0.0,1016.6,1005.3,30,4.0,80,6.8,0,0.0
2025-10-20 07:00:00+00:00,21.8,34.0,0.0306,0.0001,0.7,0.009,16.0,81,12.7,16.5,0.0,0.0,1016.3,1005.0,7,2.6,51,6.8,0,0.0
2025-10-20 08:00:00+00:00,23.3,29.0,0.0297,0.0001,0.7,0.003,16.1,75,11.6,16.2,0.0,0.0,1016.4,1005.1,0,2.2,66,4.0,0,0.0
2025-10-20 09:00:00+00:00,18.5,27.0,0.0312,0.0001,0.7,0.001,15.9,73,11.0,15.8,0.0,0.0,1016.2,1004.9,0,2.7,70,4.0,0,0.0
2025-10-20 10:00:00+00:00,16.7,24.0,0.0308,0.0002,0.6,0.001,15.5,72,10.4,15.1,0.0,0.0,1016.0,1004.7,0,3.4,90,5.0,0,0.0
2025-10-20 11:00:00+00:00,13.5,23.0,0.0311,0.0002,0.6,0.0,15.8,62,8.6,14.9,0.0,0.0,1016.3,1005.0,0,3.8,82,5.8,0,0.0
2025-10-20 12:00:00+00:00,15.7,29.0,0.03,0.0002,0.7,0.0,14.9,66,8.7,14.3,0.0,0.0,1016.6,1005.2,0,1.7,131,5.4,0,0.0
2025-10-20 13:00:00+00:00,12.9,29.0,0.0316,0.0003,0.9,0.0,14.0,72,9.1,13.4,0.0,0.0,1017.3,1005.9,0,2.2,104,3.6,0,0.0
2025-10-20 14:00:00+00:00,16.8,33.0,0.0327,0.0003,0.8,0.002,14.7,74,10.2,14.2,0.0,0.0,1017.9,1006.5,0,3.3,84,5.0,1,1684.1
2025-10-20 15:00:00+00:00,22.3,39.0,0.0327,0.0003,0.7,0.008,17.0,62,9.8,16.7,0.0,0.0,1018.3,1007.0,0,1.9,139,7.6,1,3600.0
2025-10-20 16:00:00+00:00,11.1,40.0,0.0328,0.0003,0.6,0.014,19.2,57,10.3,19.1,0.0,0.0,1018.3,1007.1,0,1.3,135,9.4,1,3600.0
2025-10-20 17:00:00+00:00,7.6,26.0,0.0236,0.0002,0.4,0.034,21.9,47,10.1,21.9,0.0,0.0,1018.0,1006.9,0,0.4,90,10.8,1,3600.0
2025-10-20 18:00:00+00:00,5.5,19.0,0.0147,0.0002,0.3,0.052,24.6,40,10.2,25.1,0.0,0.0,1017.4,1006.4,0,1.2,117,11.2,1,3600.0
2025-10-20 19:00:00+00:00,7.5,23.0,0.0153,0.0002,0.3,0.057,26.6,34,9.4,27.2,0.0,0.0,1016.5,1005.6,0,0.7,180,11.2,1,3600.0
2025-10-20 20:00:00+00:00,8.2,23.0,0.017,0.0003,0.3,0.059,27.8,29,8.3,27.8,0.0,0.0,1015.6,1004.7,0,1.8,264,11.5,1,3600.0
2025-10-20 21:00:00+00:00,15.0,39.0,0.0203,0.0005,0.4,0.064,28.4,28,8.2,27.5,0.0,0.0,1015.1,1004.2,0,4.0,260,14.0,1,3600.0
2025-10-20 22:00:00+00:00,11.5,31.0,0.0161,0.0003,0.4,0.06,28.1,30,9.0,26.9,0.0,0.0,1014.9,1004.0,0,6.6,254,16.9,1,3600.0
2025-10-20 23:00:00+00:00,8.1,19.0,0.0159,0.0003,0.3,0.057,26.4,37,10.4,25.4,0.0,0.0,1014.8,1003.9,0,7.6,242,18.0,1,3600.0
2025-10-21 00:00:00+00:00,10.6,19.0,0.0123,0.0003,0.4,0.066,22.9,49,11.6,22.1,0.0,0.0,1015.1,1004.0,0,8.3,250,18.0,1,2848.9
2025-10-21 01:00:00+00:00,18.8,26.0,0.0145,0.0004,0.4,0.069,20.8,61,12.9,21.0,0.0,0.0,1015.7,1004.6,0,4.4,282,17.6,0,0.0
2025-10-21 02:00:00+00:00,14.6,29.0,0.0186,0.0004,0.4,0.06,19.8,67,13.5,20.6,0.0,0.0,1016.3,1005.1,0,1.6,276,9.4,0,0.0
2025-10-21 03:00:00+00:00,20.3,35.0,0.0254,0.0003,0.6,0.044,18.8,71,13.3,19.7,0.0,0.0,1016.7,1005.5,0,0.7,284,2.5,0,0.0
2025-10-21 04:00:00+00:00,11.9,27.0,0.0194,0.0001,0.5,0.037,17.4,76,13.0,18.2,0.0,0.0,1017.1,1005.8,0,0.4,27,1.1,0,0.0
2025-10-21 05:00:00+00:00,20.1,37.0,0.0348,0.0003,0.8,0.015,16.1,84,13.4,16.7,0.0,0.0,1017.5,1006.2,0,3.3,96,5.0,0,0.0
2025-10-21 06:00:00+00:00,21.6,38.0,0.0382,0.0009,0.8,0.007,16.2,83,13.3,16.9,0.0,0.0,1017.6,1006.3,0,2.5,111,7.2,0,0.0
2025-10-21 07:00:00+00:00,13.0,32.0,0.0396,0.0005,0.8,0.004,16.2,82,13.2,17.2,0.0,0.0,1017.7,1006.4,0,0.4,270,3.6,0,0.0
2025-10-21 08:00:00+00:00,17.8,23.0,0.038,0.0003,0.7,0.002,15.9,81,12.7,16.6,0.0,0.0,1017.7,1006.3,0,1.2,321,2.2,0,0.0
2025-10-21 09:00:00+00:00,16.0,30.0,0.0389,0.0002,0.7,0.001,16.2,76,11.9,16.7,0.0,0.0,1017.2,1005.9,0,0.7,346,2.2,0,0.0
2025-10-21 10:00:00+00:00,14.3,28.0,0.0368,0.0003,0.7,0.0,16.3,72,11.3,16.5,0.0,0.0,1016.7,1005.4,0,0.8,117,1.4,0,0.0
2025-10-21 11:00:00+00:00,15.7,25.0,0.0357,0.0002,0.6,0.001,16.3,73,11.4,16.6,0.0,0.0,1016.6,1005.3,0,1.1,252,2.2,0,0.0
2025-10-21 12:00:00+00:00,12.0,26.0,0.0337,0.0003,0.8,0.0,15.1,77,11.1,15.4,0.0,0.0,1016.7,1005.3,0,0.6,252,2.9,0,0.0
2025-10-21 13:00:00+00:00,16.4,36.0,0.0343,0.0003,1.1,0.0,15.1,75,10.8,15.2,0.0,0.0,1016.7,1005.3,0,0.5,315,1.4,0,0.0
2025-10-21 14:00:00+00:00,17.2,45.0,0.0353,0.0004,1.0,0.001,15.9,74,11.4,16.2,0.0,0.0,1016.7,1005.4,0,0.8,297,1.8,1,1671.47
2025-10-21 15:00:00+00:00,16.3,44.0,0.0364,0.0004,0.9,0.006,18.3,62,10.9,18.4,0.0,0.0,1017.1,1005.8,0,1.5,194,6.8,1,3600.0
2025-10-21 16:00:00+00:00,14.1,39.0,0.0348,0.0003,0.7,0.015,19.9,58,11.3,19.7,0.0,0.0,1017.8,1006.6,0,3.8,172,14.8,1,3600.0
2025-10-21 17:00:00+00:00,25.9,58.0,0.0481,0.0005,0.8,0.015,21.8,50,10.9,21.6,0.0,0.0,1017.7,1006.6,2,3.1,10,14.8,1,3600.0
2025-10-21 18:00:00+00:00,25.4,59.0,0.0541,0.0005,0.8,0.022,24.9,39,10.1,25.2,0.0,0.0,1016.3,1005.3,3,2.0,275,15.8,1,3600.0
2025-10-21 19:00:00+00:00,32.1,62.0,0.0496,0.0005,0.7,0.036,27.3,34,10.0,27.3,0.0,0.0,1015.0,1004.1,7,5.1,207,17.3,1,3600.0
2025-10-21 20:00:00+00:00,31.1,60.0,0.0386,0.0006,0.7,0.06,27.2,38,11.6,26.7,0.0,0.0,1014.2,1003.3,17,10.0,221,27.0,1,3600.0
2025-10-21 21:00:00+00:00,19.5,46.0,0.0256,0.0009,0.5,0.055,25.7,45,12.8,24.8,0.0,0.0,1013.9,1003.0,6,12.2,239,31.0,1,3600.0
2025-10-21 22:00:00+00:00,12.2,31.0,0.0084,0.0002,0.3,0.056,23.9,49,12.6,22.9,0.0,0.0,1014.1,1003.1,39,12.4,239,32.0,1,3600.0
2025-10-21 23:00:00+00:00,10.2,22.0,0.0088,0.0002,0.3,0.057,22.7,55,13.1,23.2,0.0,0.0,1013.6,1002.6,57,3.1,234,30.2,1,3600.0
2025-10-22 00:00:00+00:00,8.7,25.0,0.01,0.0001,0.3,0.042,20.3,68,14.1,20.5,0.0,0.0,1014.1,1003.0,42,7.7,205,22.3,1,2284.23
2025-10-22 01:00:00+00:00,10.7,21.0,0.0124,0.0,0.3,0.032,19.1,77,14.9,20.6,0.0,0.0,1014.4,1003.2,57,0.4,117,16.6,0,0.0
2025-10-22 02:00:00+00:00,7.3,20.0,0.0116,0.0,0.3,0.031,18.2,75,13.8,18.6,0.0,0.0,1015.1,1003.9,43,5.2,176,12.6,0,0.0
2025-10-22 03:00:00+00:00,5.6,20.0,0.0081,0.0,0.2,0.034,17.3,82,14.1,18.2,0.0,0.0,1015.4,1004.1,52,2.6,129,15.1,0,0.0
2025-10-22 04:00:00+00:00,9.0,20.0,0.01,0.0001,0.2,0.031,17.0,83,14.1,17.6,0.0,0.0,1015.6,1004.3,14,5.0,182,12.6,0,0.0
2025-10-22 05:00:00+00:00,9.8,21.0,0.0128,0.0002,0.2,0.025,16.2,87,14.0,17.2,0.0,0.0,1015.9,1004.6,45,2.3,51,11.9,0,0.0
2025-10-22 06:00:00+00:00,7.9,18.0,0.017,0.0002,0.3,0.017,16.7,82,13.7,16.9,0.0,0.0,1015.8,1004.5,5,6.4,82,14.0,0,0.0
2025-10-22 07:00:00+00:00,4.5,17.0,0.0181,0.0001,0.3,0.014,15.7,88,13.7,16.0,0.0,0.0,1016.0,1004.7,13,5.6,182,13.0,0,0.0
2025-10-22 08:00:00+00:00,8.7,21.0,0.0087,0.0001,0.2,0.025,14.9,93,13.8,15.6,0.0,0.0,1016.0,1004.6,20,3.2,71,11.5,0,0.0
2025-10-22 09:00:00+00:00,11.7,17.0,0.02,0.0001,0.3,0.009,14.3,94,13.4,14.8,0.0,0.0,1015.8,1004.4,1,3.9,118,8.6,0,0.0
2025-10-22 10:00:00+00:00,9.5,21.0,0.0234,0.0002,0.3,0.003,13.7,96,13.2,14.2,0.0,0.0,1015.7,1004.3,45,3.5,102,8.3,0,0.0
2025-10-22 11:00:00+00:00,9.8,26.0,0.0104,0.0,0.2,0.02,13.7,99,13.5,14.1,0.0,0.0,1016.2,1004.8,0,4.9,92,8.3,0,0.0
2025-10-22 12:00:00+00:00,8.4,24.0,0.0155,0.0,0.2,0.016,13.9,100,13.8,14.5,0.0,0.0,1017.0,1005.6,100,3.7,101,10.4,0,0.0
2025-10-22 13:00:00+00:00,7.9,29.0,0.013,0.0001,0.3,0.016,14.4,98,14.2,14.9,0.0,0.0,1017.2,1005.8,100,5.8,74,11.9,0,0.0
2025-10-22 14:00:00+00:00,12.0,28.0,0.0125,0.0,0.3,0.017,15.4,93,14.2,15.9,0.0,0.0,1017.8,1006.4,100,6.0,106,13.7,1,0.0
2025-10-22 15:00:00+00:00,14.8,28.0,0.012,0.0001,0.3,0.02,16.2,87,13.9,16.5,0.0,0.0,1018.3,1007.0,98,6.0,131,15.8,1,0.0
2025-10-22 16:00:00+00:00,12.0,23.0,0.0113,0.0001,0.3,0.025,17.4,78,13.6,17.6,0.0,0.0,1018.2,1006.9,29,6.9,133,19.4,1,1711.98
2025-10-22 17:00:00+00:00,10.1,27.0,0.0117,0.0001,0.3,0.027,18.8,68,12.8,19.1,0.0,0.0,1018.0,1006.8,9,3.8,163,20.5,1,3600.0
2025-10-22 18:00:00+00:00,12.1,28.0,0.0104,0.0001,0.3,0.036,21.1,57,12.1,21.2,0.0,0.0,1017.4,1006.2,3,5.4,176,19.8,1,3600.0
2025-10-22 19:00:00+00:00,13.0,29.0,0.0143,0.0003,0.3,0.038,22.6,50,11.6,22.9,0.0,0.0,1016.7,1005.6,2,5.8,196,20.2,1,3600.0
2025-10-22 20:00:00+00:00,9.4,30.0,0.0091,0.0002,0.2,0.041,23.2,48,11.5,22.9,0.0,0.0,1015.9,1004.8,2,8.8,221,25.6,1,3600.0
2025-10-22 21:00:00+00:00,7.9,26.0,0.0042,0.0,0.2,0.042,22.4,50,11.5,21.1,0.0,0.0,1015.7,1004.6,2,11.5,236,31.0,1,3600.0
2025-10-22 22:00:00+00:00,6.7,14.0,0.0035,0.0,0.2,0.04,21.5,52,11.3,20.5,0.0,0.0,1015.5,1004.4,2,9.3,251,30.6,1,3600.0
2025-10-22 23:00:00+00:00,4.2,11.0,0.0027,0.0,0.1,0.038,20.6,58,12.0,19.9,0.0,0.0,1015.4,1004.3,5,9.0,254,25.2,1,3600.0
2025-10-23 00:00:00+00:00,1.9,14.0,0.0039,0.0,0.2,0.035,19.2,65,12.5,18.6,0.0,0.0,1015.4,1004.2,3,8.9,251,22.3,1,2704.07
2025-10-23 01:00:00+00:00,6.7,22.0,0.0068,0.0,0.2,0.03,18.2,71,12.7,18.0,0.0,0.0,1015.7,1004.5,2,6.7,254,19.8,0,0.0
2025-10-23 02:00:00+00:00,4.9,19.0,0.0097,0.0,0.3,0.025,17.7,73,12.7,17.7,0.0,0.0,1016.1,1004.8,1,5.5,259,13.3,0,0.0
2025-10-23 03:00:00+00:00,3.2,21.0,0.012,0.0,0.3,0.022,17.0,76,12.8,17.4,0.0,0.0,1016.2,1004.9,0,3.1,246,11.2,0,0.0
2025-10-23 04:00:00+00:00,5.9,20.0,0.0173,0.0,0.4,0.014,16.3,82,13.1,17.0,0.0,0.0,1016.7,1005.4,1,1.4,247,6.5,0,0.0
2025-10-23 05:00:00+00:00,7.0,19.0,0.0247,0.0001,0.5,0.004,15.7,84,13.0,16.6,0.0,0.0,1017.0,1005.6,1,0.5,90,2.9,0,0.0
2025-10-23 06:00:00+00:00,9.3,20.0,0.0212,0.0001,0.5,0.003,15.5,84,12.8,15.7,0.0,0.0,1017.3,1005.9,1,4.5,76,9.4,0,0.0
2025-10-23 07:00:00+00:00,9.2,20.0,0.0231,0.0001,0.5,0.001,15.1,86,12.7,15.2,0.0,0.0,1017.1,1005.7,1,5.2,65,11.2,0,0.0
2025-10-23 08:00:00+00:00,9.1,18.0,0.0188,0.0,0.3,0.005,14.6,88,12.6,14.5,0.0,0.0,1017.1,1005.7,2,5.9,59,12.6,0,0.0
2025-10-23 09:00:00+00:00,8.6,18.0,0.019,0.0,0.3,0.004,14.2,89,12.4,13.9,0.0,0.0,1016.9,1005.5,0,6.8,79,13.3,0,0.0
2025-10-23 10:00:00+00:00,6.5,18.0,0.0188,0.0001,0.3,0.004,13.8,90,12.2,13.3,0.0,0.0,1016.7,1005.3,0,7.8,75,16.6,0,0.0
2025-10-23 11:00:00+00:00,7.6,15.0,0.0165,0.0,0.3,0.005,13.3,91,11.9,12.8,0.0,0.0,1016.8,1005.4,2,7.3,62,17.3,0,0.0
2025-10-23 12:00:00+00:00,9.3,12.0,0.0172,0.0,0.3,0.003,13.2,90,11.5,12.8,0.0,0.0,1017.2,1005.7,2,5.4,60,15.8,0,0.0
2025-10-23 13:00:00+00:00,6.7,20.0,0.0197,0.0001,0.5,0.001,13.1,87,11.0,12.5,0.0,0.0,1017.4,1005.9,3,5.8,64,12.6,0,0.0
2025-10-23 14:00:00+00:00,7.4,24.0,0.0193,0.0001,0.4,0.003,13.7,82,10.6,12.8,0.0,0.0,1018.0,1006.6,11,7.1,66,15.1,1,1038.08
2025-10-23 15:00:00+00:00,7.7,26.0,0.0178,0.0002,0.4,0.009,15.2,74,10.6,14.5,0.0,0.0,1018.4,1007.0,30,6.4,68,17.3,1,3600.0
2025-10-23 16:00:00+00:00,8.5,29.0,0.014,0.0002,0.3,0.017,16.9,72,11.9,16.9,0.0,0.0,1018.6,1007.3,21,4.0,69,18.0,1,3600.0
2025-10-23 17:00:00+00:00,10.8,23.0,0.0116,0.0002,0.3,0.024,18.3,68,12.3,18.4,0.0,0.0,1018.6,1007.3,25,4.3,118,15.5,1,3600.0
2025-10-23 18:00:00+00:00,11.8,20.0,0.0118,0.0001,0.2,0.028,20.5,57,11.8,20.7,0.0,0.0,1018.0,1006.8,2,3.7,133,18.7,1,3600.0
2025-10-23 19:00:00+00:00,13.4,31.0,0.0117,0.0001,0.3,0.033,22.5,49,11.3,23.3,0.0,0.0,1017.2,1006.1,0,1.7,131,17.3,1,3600.0
2025-10-23 20:00:00+00:00,11.3,28.0,0.0119,0.0001,0.3,0.04,24.1,43,10.8,24.7,0.0,0.0,1016.3,1005.3,0,0.8,315,14.8,1,3600.0
2025-10-23 21:00:00+00:00,12.3,32.0,0.0116,0.0002,0.3,0.044,24.7,43,11.4,24.4,0.0,0.0,1015.3,1004.3,0,4.3,270,17.6,1,3600.0
2025-10-23 22:00:00+00:00,10.1,31.0,0.0102,0.0002,0.3,0.045,24.4,48,12.5,24.3,0.0,0.0,1014.8,1003.8,0,6.0,263,19.1,1,3600.0
2025-10-23 23:00:00+00:00,9.9,32.0,0.0102,0.0002,0.3,0.046,22.7,56,13.3,22.6,0.0,0.0,1014.9,1003.8,0,7.4,252,23.4,1,3600.0
2025-10-24 00:00:00+00:00,7.9,31.0,0.0083,0.0002,0.3,0.046,20.4,63,13.2,20.2,0.0,0.0,1015.0,1003.9,0,8.1,249,19.8,1,2632.84
2025-10-24 01:00:00+00:00,11.2,21.0,0.0067,0.0001,0.2,0.045,18.5,71,13.2,18.5,0.0,0.0,1015.3,1004.1,0,7.0,252,19.1,0,0.0
